"DiputadoId","NombreId","Periodo","IC_low","Ideologia","IC_high"
1022,"Sofía Cid Versalovic","Periodo_1",NA,NA,NA
1022,"Sofía Cid Versalovic","Periodo_2",NA,NA,NA
1022,"Sofía Cid Versalovic","Periodo_3",NA,NA,NA
1022,"Sofía Cid Versalovic","Periodo_4",NA,NA,NA
1022,"Sofía Cid Versalovic","Periodo_5",0.930611416664832,0.960186622425362,0.989761828185892
1022,"Sofía Cid Versalovic","Periodo_6",0.611631048527659,0.583261921661309,0.554892794794958
1023,"Miguel Crispi Serrano","Periodo_1",NA,NA,NA
1023,"Miguel Crispi Serrano","Periodo_2",NA,NA,NA
1023,"Miguel Crispi Serrano","Periodo_3",NA,NA,NA
1023,"Miguel Crispi Serrano","Periodo_4",NA,NA,NA
1023,"Miguel Crispi Serrano","Periodo_5",-0.809643853382931,-0.780065280767904,-0.750486708152878
1023,"Miguel Crispi Serrano","Periodo_6",NA,NA,NA
1024,"Luciano Cruz-Coke Carvallo","Periodo_1",NA,NA,NA
1024,"Luciano Cruz-Coke Carvallo","Periodo_2",NA,NA,NA
1024,"Luciano Cruz-Coke Carvallo","Periodo_3",NA,NA,NA
1024,"Luciano Cruz-Coke Carvallo","Periodo_4",NA,NA,NA
1024,"Luciano Cruz-Coke Carvallo","Periodo_5",1.04111651185006,1.07069508446508,1.10027365708011
1024,"Luciano Cruz-Coke Carvallo","Periodo_6",NA,NA,NA
1025,"Catalina Del Real Mihovilovic","Periodo_1",NA,NA,NA
1025,"Catalina Del Real Mihovilovic","Periodo_2",NA,NA,NA
1025,"Catalina Del Real Mihovilovic","Periodo_3",NA,NA,NA
1025,"Catalina Del Real Mihovilovic","Periodo_4",NA,NA,NA
1025,"Catalina Del Real Mihovilovic","Periodo_5",0.959859089905068,0.989434295665598,1.01900950142613
1025,"Catalina Del Real Mihovilovic","Periodo_6",0.392754190833167,0.364385063966816,0.336015937100465
1027,"Jorge Durán Espinoza","Periodo_1",NA,NA,NA
1027,"Jorge Durán Espinoza","Periodo_2",NA,NA,NA
1027,"Jorge Durán Espinoza","Periodo_3",NA,NA,NA
1027,"Jorge Durán Espinoza","Periodo_4",NA,NA,NA
1027,"Jorge Durán Espinoza","Periodo_5",0.602059699042824,0.631634904803354,0.661210110563884
1027,"Jorge Durán Espinoza","Periodo_6",0.082215113192666,0.0538459863263152,0.0254768594599644
1028,"Eduardo Durán Salinas","Periodo_1",NA,NA,NA
1028,"Eduardo Durán Salinas","Periodo_2",NA,NA,NA
1028,"Eduardo Durán Salinas","Periodo_3",NA,NA,NA
1028,"Eduardo Durán Salinas","Periodo_4",NA,NA,NA
1028,"Eduardo Durán Salinas","Periodo_5",0.836271412681939,0.865846618442469,0.895421824202999
1028,"Eduardo Durán Salinas","Periodo_6",0.36931609848101,0.340946971614659,0.312577844748308
1029,"Francisco Eguiguren Correa","Periodo_1",NA,NA,NA
1029,"Francisco Eguiguren Correa","Periodo_2",NA,NA,NA
1029,"Francisco Eguiguren Correa","Periodo_3",NA,NA,NA
1029,"Francisco Eguiguren Correa","Periodo_4",NA,NA,NA
1029,"Francisco Eguiguren Correa","Periodo_5",1.00242212733373,1.03200069994876,1.06157927256378
1029,"Francisco Eguiguren Correa","Periodo_6",NA,NA,NA
1030,"Camila Flores Oporto","Periodo_1",NA,NA,NA
1030,"Camila Flores Oporto","Periodo_2",NA,NA,NA
1030,"Camila Flores Oporto","Periodo_3",NA,NA,NA
1030,"Camila Flores Oporto","Periodo_4",NA,NA,NA
1030,"Camila Flores Oporto","Periodo_5",0.933872138807059,0.963447344567589,0.993022550328119
1030,"Camila Flores Oporto","Periodo_6",0.127890119887814,0.0995209930214631,0.0711518661551123
1031,"Juan Fuenzalida Cobo","Periodo_1",NA,NA,NA
1031,"Juan Fuenzalida Cobo","Periodo_2",NA,NA,NA
1031,"Juan Fuenzalida Cobo","Periodo_3",NA,NA,NA
1031,"Juan Fuenzalida Cobo","Periodo_4",NA,NA,NA
1031,"Juan Fuenzalida Cobo","Periodo_5",1.07299390810649,1.10256911386702,1.13214431962755
1031,"Juan Fuenzalida Cobo","Periodo_6",0.406044636953152,0.377675510086801,0.34930638322045
1032,"Ramón Galleguillos Castillo","Periodo_1",NA,NA,NA
1032,"Ramón Galleguillos Castillo","Periodo_2",NA,NA,NA
1032,"Ramón Galleguillos Castillo","Periodo_3",NA,NA,NA
1032,"Ramón Galleguillos Castillo","Periodo_4",NA,NA,NA
1032,"Ramón Galleguillos Castillo","Periodo_5",1.0685181576616,1.09809673027663,1.12767530289166
1032,"Ramón Galleguillos Castillo","Periodo_6",NA,NA,NA
1034,"Félix González Gatica","Periodo_1",NA,NA,NA
1034,"Félix González Gatica","Periodo_2",NA,NA,NA
1034,"Félix González Gatica","Periodo_3",NA,NA,NA
1034,"Félix González Gatica","Periodo_4",NA,NA,NA
1034,"Félix González Gatica","Periodo_5",-1.26891341254735,-1.23933820678682,-1.20976300102629
1034,"Félix González Gatica","Periodo_6",-1.00125591764085,-1.0296250445072,-1.05799417137355
1036,"Tomás Hirsch Goldschmidt","Periodo_1",NA,NA,NA
1036,"Tomás Hirsch Goldschmidt","Periodo_2",NA,NA,NA
1036,"Tomás Hirsch Goldschmidt","Periodo_3",NA,NA,NA
1036,"Tomás Hirsch Goldschmidt","Periodo_4",NA,NA,NA
1036,"Tomás Hirsch Goldschmidt","Periodo_5",-0.901785397129408,-0.872210191368878,-0.842634985608348
1036,"Tomás Hirsch Goldschmidt","Periodo_6",-0.771867452463195,-0.800236579329546,-0.828605706195897
1037,"Diego Ibáñez Cotroneo","Periodo_1",NA,NA,NA
1037,"Diego Ibáñez Cotroneo","Periodo_2",NA,NA,NA
1037,"Diego Ibáñez Cotroneo","Periodo_3",NA,NA,NA
1037,"Diego Ibáñez Cotroneo","Periodo_4",NA,NA,NA
1037,"Diego Ibáñez Cotroneo","Periodo_5",-0.893059798581437,-0.863484592820908,-0.833909387060378
1037,"Diego Ibáñez Cotroneo","Periodo_6",-1.146787826279,-1.17515695314535,-1.2035260800117
1038,"Marcos Ilabaca Cerda","Periodo_1",NA,NA,NA
1038,"Marcos Ilabaca Cerda","Periodo_2",NA,NA,NA
1038,"Marcos Ilabaca Cerda","Periodo_3",NA,NA,NA
1038,"Marcos Ilabaca Cerda","Periodo_4",NA,NA,NA
1038,"Marcos Ilabaca Cerda","Periodo_5",-0.785866118597295,-0.756290912836765,-0.726715707076235
1038,"Marcos Ilabaca Cerda","Periodo_6",-0.853549830191937,-0.881918957058288,-0.910288083924639
1039,"Pamela Jiles Moreno","Periodo_1",NA,NA,NA
1039,"Pamela Jiles Moreno","Periodo_2",NA,NA,NA
1039,"Pamela Jiles Moreno","Periodo_3",NA,NA,NA
1039,"Pamela Jiles Moreno","Periodo_4",NA,NA,NA
1039,"Pamela Jiles Moreno","Periodo_5",-0.548195928095245,-0.518620722334715,-0.489045516574185
1039,"Pamela Jiles Moreno","Periodo_6",-0.388786339156645,-0.417155466022995,-0.445524592889346
1040,"Harry Jürgensen Rundshagen","Periodo_1",NA,NA,NA
1040,"Harry Jürgensen Rundshagen","Periodo_2",NA,NA,NA
1040,"Harry Jürgensen Rundshagen","Periodo_3",NA,NA,NA
1040,"Harry Jürgensen Rundshagen","Periodo_4",NA,NA,NA
1040,"Harry Jürgensen Rundshagen","Periodo_5",1.24403891967812,1.27361412543865,1.30318933119918
1040,"Harry Jürgensen Rundshagen","Periodo_6",0.746911408981138,0.718542282114787,0.690173155248436
1042,"Sebastián Keitel Bianchi","Periodo_1",NA,NA,NA
1042,"Sebastián Keitel Bianchi","Periodo_2",NA,NA,NA
1042,"Sebastián Keitel Bianchi","Periodo_3",NA,NA,NA
1042,"Sebastián Keitel Bianchi","Periodo_4",NA,NA,NA
1042,"Sebastián Keitel Bianchi","Periodo_5",0.778364907025543,0.807943479640569,0.837522052255595
1042,"Sebastián Keitel Bianchi","Periodo_6",NA,NA,NA
1044,"Raúl Leiva Carvajal","Periodo_1",NA,NA,NA
1044,"Raúl Leiva Carvajal","Periodo_2",NA,NA,NA
1044,"Raúl Leiva Carvajal","Periodo_3",NA,NA,NA
1044,"Raúl Leiva Carvajal","Periodo_4",NA,NA,NA
1044,"Raúl Leiva Carvajal","Periodo_5",-0.470509232821597,-0.440934027061067,-0.411358821300537
1044,"Raúl Leiva Carvajal","Periodo_6",-0.714829466158208,-0.743198593024558,-0.771567719890909
1046,"Andrés Longton Herrera","Periodo_1",NA,NA,NA
1046,"Andrés Longton Herrera","Periodo_2",NA,NA,NA
1046,"Andrés Longton Herrera","Periodo_3",NA,NA,NA
1046,"Andrés Longton Herrera","Periodo_4",NA,NA,NA
1046,"Andrés Longton Herrera","Periodo_5",1.06860260462281,1.09817781038334,1.12775301614387
1046,"Andrés Longton Herrera","Periodo_6",0.522634930224145,0.494265803357794,0.465896676491443
1047,"Karin Luck Urban","Periodo_1",NA,NA,NA
1047,"Karin Luck Urban","Periodo_2",NA,NA,NA
1047,"Karin Luck Urban","Periodo_3",NA,NA,NA
1047,"Karin Luck Urban","Periodo_4",NA,NA,NA
1047,"Karin Luck Urban","Periodo_5",1.28724196764125,1.31682054025627,1.3463991128713
1047,"Karin Luck Urban","Periodo_6",NA,NA,NA
1048,"Carolina Marzán Pinto","Periodo_1",NA,NA,NA
1048,"Carolina Marzán Pinto","Periodo_2",NA,NA,NA
1048,"Carolina Marzán Pinto","Periodo_3",NA,NA,NA
1048,"Carolina Marzán Pinto","Periodo_4",NA,NA,NA
1048,"Carolina Marzán Pinto","Periodo_5",-0.596503294534341,-0.566928088773811,-0.537352883013281
1048,"Carolina Marzán Pinto","Periodo_6",-0.432066285170612,-0.460435412036962,-0.488804538903313
660,"Manuel Matta Aragay","Periodo_1",NA,NA,NA
660,"Manuel Matta Aragay","Periodo_2",NA,NA,NA
660,"Manuel Matta Aragay","Periodo_3",NA,NA,NA
660,"Manuel Matta Aragay","Periodo_4",NA,NA,NA
660,"Manuel Matta Aragay","Periodo_5",0.187718603254366,0.217297175869392,0.246875748484419
660,"Manuel Matta Aragay","Periodo_6",NA,NA,NA
1049,"Cosme Mellado Pino","Periodo_1",NA,NA,NA
1049,"Cosme Mellado Pino","Periodo_2",NA,NA,NA
1049,"Cosme Mellado Pino","Periodo_3",NA,NA,NA
1049,"Cosme Mellado Pino","Periodo_4",NA,NA,NA
1049,"Cosme Mellado Pino","Periodo_5",-0.427176151569659,-0.397600945809129,-0.368025740048599
1049,"Cosme Mellado Pino","Periodo_6",-1.06849102998732,-1.09686015685367,-1.12522928372002
1050,"Miguel Mellado Suazo","Periodo_1",NA,NA,NA
1050,"Miguel Mellado Suazo","Periodo_2",NA,NA,NA
1050,"Miguel Mellado Suazo","Periodo_3",NA,NA,NA
1050,"Miguel Mellado Suazo","Periodo_4",NA,NA,NA
1050,"Miguel Mellado Suazo","Periodo_5",1.28010148186172,1.30967668762225,1.33925189338278
1050,"Miguel Mellado Suazo","Periodo_6",0.658071244809731,0.629702117943381,0.60133299107703
1051,"Claudia Mix Jiménez","Periodo_1",NA,NA,NA
1051,"Claudia Mix Jiménez","Periodo_2",NA,NA,NA
1051,"Claudia Mix Jiménez","Periodo_3",NA,NA,NA
1051,"Claudia Mix Jiménez","Periodo_4",NA,NA,NA
1051,"Claudia Mix Jiménez","Periodo_5",-1.03543792867901,-1.00586272291848,-0.976287517157949
1051,"Claudia Mix Jiménez","Periodo_6",-1.05965628454114,-1.08802541140749,-1.11639453827384
1052,"Andrés Molina Magofke","Periodo_1",NA,NA,NA
1052,"Andrés Molina Magofke","Periodo_2",NA,NA,NA
1052,"Andrés Molina Magofke","Periodo_3",NA,NA,NA
1052,"Andrés Molina Magofke","Periodo_4",NA,NA,NA
1052,"Andrés Molina Magofke","Periodo_5",1.121450315299,1.15102888791403,1.18060746052906
1052,"Andrés Molina Magofke","Periodo_6",NA,NA,NA
1053,"Cristhian Moreira Barros","Periodo_1",NA,NA,NA
1053,"Cristhian Moreira Barros","Periodo_2",NA,NA,NA
1053,"Cristhian Moreira Barros","Periodo_3",NA,NA,NA
1053,"Cristhian Moreira Barros","Periodo_4",NA,NA,NA
1053,"Cristhian Moreira Barros","Periodo_5",1.25162671864062,1.28120192440115,1.31077713016168
1053,"Cristhian Moreira Barros","Periodo_6",0.564803867308262,0.536434740441912,0.508065613575561
1054,"Francesca Muñoz González","Periodo_1",NA,NA,NA
1054,"Francesca Muñoz González","Periodo_2",NA,NA,NA
1054,"Francesca Muñoz González","Periodo_3",NA,NA,NA
1054,"Francesca Muñoz González","Periodo_4",NA,NA,NA
1054,"Francesca Muñoz González","Periodo_5",1.16279419661951,1.19236940238004,1.22194460814057
1054,"Francesca Muñoz González","Periodo_6",0.503326146757125,0.474957019890775,0.446587893024424
74,"Jaime Naranjo Ortiz","Periodo_1",NA,NA,NA
74,"Jaime Naranjo Ortiz","Periodo_2",NA,NA,NA
74,"Jaime Naranjo Ortiz","Periodo_3",NA,NA,NA
74,"Jaime Naranjo Ortiz","Periodo_4",NA,NA,NA
74,"Jaime Naranjo Ortiz","Periodo_5",-0.668336246703379,-0.638761040942849,-0.60918583518232
74,"Jaime Naranjo Ortiz","Periodo_6",-1.07164990486188,-1.10001903172824,-1.12838815859459
1055,"Nicolás Noman Garrido","Periodo_1",NA,NA,NA
1055,"Nicolás Noman Garrido","Periodo_2",NA,NA,NA
1055,"Nicolás Noman Garrido","Periodo_3",NA,NA,NA
1055,"Nicolás Noman Garrido","Periodo_4",NA,NA,NA
1055,"Nicolás Noman Garrido","Periodo_5",0.749956368993511,0.779534941608537,0.809113514223563
1055,"Nicolás Noman Garrido","Periodo_6",NA,NA,NA
1056,"Emilia Nuyado Ancapichún","Periodo_1",NA,NA,NA
1056,"Emilia Nuyado Ancapichún","Periodo_2",NA,NA,NA
1056,"Emilia Nuyado Ancapichún","Periodo_3",NA,NA,NA
1056,"Emilia Nuyado Ancapichún","Periodo_4",NA,NA,NA
1056,"Emilia Nuyado Ancapichún","Periodo_5",-0.819156094608039,-0.78958088884751,-0.76000568308698
1056,"Emilia Nuyado Ancapichún","Periodo_6",-0.776651709851955,-0.805020836718306,-0.833389963584657
1057,"Erika Olivera De La Fuente","Periodo_1",NA,NA,NA
1057,"Erika Olivera De La Fuente","Periodo_2",NA,NA,NA
1057,"Erika Olivera De La Fuente","Periodo_3",NA,NA,NA
1057,"Erika Olivera De La Fuente","Periodo_4",NA,NA,NA
1057,"Erika Olivera De La Fuente","Periodo_5",0.72303895863445,0.75261416439498,0.78218937015551
1057,"Erika Olivera De La Fuente","Periodo_6",-0.369299136473511,-0.397668263339861,-0.426037390206212
1058,"Maite Orsini Pascal","Periodo_1",NA,NA,NA
1058,"Maite Orsini Pascal","Periodo_2",NA,NA,NA
1058,"Maite Orsini Pascal","Periodo_3",NA,NA,NA
1058,"Maite Orsini Pascal","Periodo_4",NA,NA,NA
1058,"Maite Orsini Pascal","Periodo_5",-0.575904324096185,-0.546329118335655,-0.516753912575125
1058,"Maite Orsini Pascal","Periodo_6",-0.569878870095961,-0.598247996962312,-0.626617123828663
1059,"Ximena Ossandón Irarrázabal","Periodo_1",NA,NA,NA
1059,"Ximena Ossandón Irarrázabal","Periodo_2",NA,NA,NA
1059,"Ximena Ossandón Irarrázabal","Periodo_3",NA,NA,NA
1059,"Ximena Ossandón Irarrázabal","Periodo_4",NA,NA,NA
1059,"Ximena Ossandón Irarrázabal","Periodo_5",1.0433765371409,1.07295174290143,1.10252694866196
1059,"Ximena Ossandón Irarrázabal","Periodo_6",0.444888216188944,0.416519089322594,0.388149962456243
1060,"Luis Pardo Sáinz","Periodo_1",NA,NA,NA
1060,"Luis Pardo Sáinz","Periodo_2",NA,NA,NA
1060,"Luis Pardo Sáinz","Periodo_3",NA,NA,NA
1060,"Luis Pardo Sáinz","Periodo_4",NA,NA,NA
1060,"Luis Pardo Sáinz","Periodo_5",1.4798790741437,1.50945764675873,1.53903621937376
1060,"Luis Pardo Sáinz","Periodo_6",NA,NA,NA
1061,"Andrea Parra Sauterel","Periodo_1",NA,NA,NA
1061,"Andrea Parra Sauterel","Periodo_2",NA,NA,NA
1061,"Andrea Parra Sauterel","Periodo_3",NA,NA,NA
1061,"Andrea Parra Sauterel","Periodo_4",NA,NA,NA
1061,"Andrea Parra Sauterel","Periodo_5",-0.542752458234491,-0.513173885619465,-0.483595313004439
1061,"Andrea Parra Sauterel","Periodo_6",NA,NA,NA
1062,"Joanna Pérez Olea","Periodo_1",NA,NA,NA
1062,"Joanna Pérez Olea","Periodo_2",NA,NA,NA
1062,"Joanna Pérez Olea","Periodo_3",NA,NA,NA
1062,"Joanna Pérez Olea","Periodo_4",NA,NA,NA
1062,"Joanna Pérez Olea","Periodo_5",0.0475354774425899,0.0771106832031197,0.10668588896365
1062,"Joanna Pérez Olea","Periodo_6",-0.322054714863591,-0.350423841729942,-0.378792968596293
1063,"Catalina Pérez Salinas","Periodo_1",NA,NA,NA
1063,"Catalina Pérez Salinas","Periodo_2",NA,NA,NA
1063,"Catalina Pérez Salinas","Periodo_3",NA,NA,NA
1063,"Catalina Pérez Salinas","Periodo_4",NA,NA,NA
1063,"Catalina Pérez Salinas","Periodo_5",-0.909454009752836,-0.879878803992306,-0.850303598231777
1063,"Catalina Pérez Salinas","Periodo_6",-1.0233595039508,-1.05172863081716,-1.08009775768351
1065,"Guillermo Ramírez Diez","Periodo_1",NA,NA,NA
1065,"Guillermo Ramírez Diez","Periodo_2",NA,NA,NA
1065,"Guillermo Ramírez Diez","Periodo_3",NA,NA,NA
1065,"Guillermo Ramírez Diez","Periodo_4",NA,NA,NA
1065,"Guillermo Ramírez Diez","Periodo_5",1.08818172989804,1.11775693565857,1.1473321414191
1065,"Guillermo Ramírez Diez","Periodo_6",0.618837378833464,0.590468251967114,0.562099125100763
1066,"Rolando Rentería Moller","Periodo_1",NA,NA,NA
1066,"Rolando Rentería Moller","Periodo_2",NA,NA,NA
1066,"Rolando Rentería Moller","Periodo_3",NA,NA,NA
1066,"Rolando Rentería Moller","Periodo_4",NA,NA,NA
1066,"Rolando Rentería Moller","Periodo_5",0.759897648868636,0.789476221483662,0.819054794098689
1066,"Rolando Rentería Moller","Periodo_6",NA,NA,NA
1067,"Hugo Rey Martínez","Periodo_1",NA,NA,NA
1067,"Hugo Rey Martínez","Periodo_2",NA,NA,NA
1067,"Hugo Rey Martínez","Periodo_3",NA,NA,NA
1067,"Hugo Rey Martínez","Periodo_4",NA,NA,NA
1067,"Hugo Rey Martínez","Periodo_5",1.09897690131435,1.12855210707488,1.15812731283541
1067,"Hugo Rey Martínez","Periodo_6",0.412574041793523,0.384204914927172,0.355835788060821
1068,"Camila Rojas Valderrama","Periodo_1",NA,NA,NA
1068,"Camila Rojas Valderrama","Periodo_2",NA,NA,NA
1068,"Camila Rojas Valderrama","Periodo_3",NA,NA,NA
1068,"Camila Rojas Valderrama","Periodo_4",NA,NA,NA
1068,"Camila Rojas Valderrama","Periodo_5",-1.09568795680344,-1.06611275104291,-1.03653754528238
1068,"Camila Rojas Valderrama","Periodo_6",-1.01582880328072,-1.04419793014707,-1.07256705701342
1069,"Leonidas Romero Sáez","Periodo_1",NA,NA,NA
1069,"Leonidas Romero Sáez","Periodo_2",NA,NA,NA
1069,"Leonidas Romero Sáez","Periodo_3",NA,NA,NA
1069,"Leonidas Romero Sáez","Periodo_4",NA,NA,NA
1069,"Leonidas Romero Sáez","Periodo_5",0.993856681753152,1.02343188751368,1.05300709327421
1069,"Leonidas Romero Sáez","Periodo_6",0.371759609916886,0.343390483050535,0.315021356184184
1070,"Patricio Rosas Barrientos","Periodo_1",NA,NA,NA
1070,"Patricio Rosas Barrientos","Periodo_2",NA,NA,NA
1070,"Patricio Rosas Barrientos","Periodo_3",NA,NA,NA
1070,"Patricio Rosas Barrientos","Periodo_4",NA,NA,NA
1070,"Patricio Rosas Barrientos","Periodo_5",-0.625115988065415,-0.595540782304885,-0.565965576544356
1070,"Patricio Rosas Barrientos","Periodo_6",-0.73281437007108,-0.761183496937431,-0.789552623803781
1071,"Gastón Saavedra Chandía","Periodo_1",NA,NA,NA
1071,"Gastón Saavedra Chandía","Periodo_2",NA,NA,NA
1071,"Gastón Saavedra Chandía","Periodo_3",NA,NA,NA
1071,"Gastón Saavedra Chandía","Periodo_4",NA,NA,NA
1071,"Gastón Saavedra Chandía","Periodo_5",-0.604777184091527,-0.5751986114765,-0.545620038861474
1071,"Gastón Saavedra Chandía","Periodo_6",NA,NA,NA
1072,"Gustavo Sanhueza Dueñas","Periodo_1",NA,NA,NA
1072,"Gustavo Sanhueza Dueñas","Periodo_2",NA,NA,NA
1072,"Gustavo Sanhueza Dueñas","Periodo_3",NA,NA,NA
1072,"Gustavo Sanhueza Dueñas","Periodo_4",NA,NA,NA
1072,"Gustavo Sanhueza Dueñas","Periodo_5",1.1023455652116,1.13192413782663,1.16150271044165
1072,"Gustavo Sanhueza Dueñas","Periodo_6",NA,NA,NA
1073,"Juan Santana Castillo","Periodo_1",NA,NA,NA
1073,"Juan Santana Castillo","Periodo_2",NA,NA,NA
1073,"Juan Santana Castillo","Periodo_3",NA,NA,NA
1073,"Juan Santana Castillo","Periodo_4",NA,NA,NA
1073,"Juan Santana Castillo","Periodo_5",-0.52332559436361,-0.49375038860308,-0.46417518284255
1073,"Juan Santana Castillo","Periodo_6",-0.955376252442486,-0.983745379308837,-1.01211450617519
1075,"Diego Schalper Sepúlveda","Periodo_1",NA,NA,NA
1075,"Diego Schalper Sepúlveda","Periodo_2",NA,NA,NA
1075,"Diego Schalper Sepúlveda","Periodo_3",NA,NA,NA
1075,"Diego Schalper Sepúlveda","Periodo_4",NA,NA,NA
1075,"Diego Schalper Sepúlveda","Periodo_5",1.02922115297556,1.05879635873609,1.08837156449662
1075,"Diego Schalper Sepúlveda","Periodo_6",0.331897876897938,0.303528750031587,0.275159623165237
1076,"Alexis Sepúlveda Soto","Periodo_1",NA,NA,NA
1076,"Alexis Sepúlveda Soto","Periodo_2",NA,NA,NA
1076,"Alexis Sepúlveda Soto","Periodo_3",NA,NA,NA
1076,"Alexis Sepúlveda Soto","Periodo_4",NA,NA,NA
1076,"Alexis Sepúlveda Soto","Periodo_5",-0.347162609944747,-0.317587404184217,-0.288012198423687
1076,"Alexis Sepúlveda Soto","Periodo_6",-0.66092611899091,-0.689295245857261,-0.717664372723611
1077,"Raúl Soto Mardones","Periodo_1",NA,NA,NA
1077,"Raúl Soto Mardones","Periodo_2",NA,NA,NA
1077,"Raúl Soto Mardones","Periodo_3",NA,NA,NA
1077,"Raúl Soto Mardones","Periodo_4",NA,NA,NA
1077,"Raúl Soto Mardones","Periodo_5",-0.51971597880884,-0.49014077304831,-0.460565567287781
1077,"Raúl Soto Mardones","Periodo_6",-0.568810208655245,-0.597179335521596,-0.625548462387946
1078,"Jaime Tohá González","Periodo_1",NA,NA,NA
1078,"Jaime Tohá González","Periodo_2",NA,NA,NA
1078,"Jaime Tohá González","Periodo_3",NA,NA,NA
1078,"Jaime Tohá González","Periodo_4",NA,NA,NA
1078,"Jaime Tohá González","Periodo_5",-0.325829971134568,-0.296251398519541,-0.266672825904515
1078,"Jaime Tohá González","Periodo_6",NA,NA,NA
1079,"Sebastián Torrealba Alvarado","Periodo_1",NA,NA,NA
1079,"Sebastián Torrealba Alvarado","Periodo_2",NA,NA,NA
1079,"Sebastián Torrealba Alvarado","Periodo_3",NA,NA,NA
1079,"Sebastián Torrealba Alvarado","Periodo_4",NA,NA,NA
1079,"Sebastián Torrealba Alvarado","Periodo_5",0.879173858494891,0.908752431109918,0.938331003724944
1079,"Sebastián Torrealba Alvarado","Periodo_6",NA,NA,NA
1080,"Virginia Troncoso Hellman","Periodo_1",NA,NA,NA
1080,"Virginia Troncoso Hellman","Periodo_2",NA,NA,NA
1080,"Virginia Troncoso Hellman","Periodo_3",NA,NA,NA
1080,"Virginia Troncoso Hellman","Periodo_4",NA,NA,NA
1080,"Virginia Troncoso Hellman","Periodo_5",0.73152203271631,0.761100605331337,0.790679177946363
1080,"Virginia Troncoso Hellman","Periodo_6",NA,NA,NA
1081,"Francisco Undurraga Gazitúa","Periodo_1",NA,NA,NA
1081,"Francisco Undurraga Gazitúa","Periodo_2",NA,NA,NA
1081,"Francisco Undurraga Gazitúa","Periodo_3",NA,NA,NA
1081,"Francisco Undurraga Gazitúa","Periodo_4",NA,NA,NA
1081,"Francisco Undurraga Gazitúa","Periodo_5",1.05695436487505,1.08652957063558,1.11610477639611
1081,"Francisco Undurraga Gazitúa","Periodo_6",0.289334428957287,0.260965302090937,0.232596175224586
1082,"Cristóbal Urruticoechea Ríos","Periodo_1",NA,NA,NA
1082,"Cristóbal Urruticoechea Ríos","Periodo_2",NA,NA,NA
1082,"Cristóbal Urruticoechea Ríos","Periodo_3",NA,NA,NA
1082,"Cristóbal Urruticoechea Ríos","Periodo_4",NA,NA,NA
1082,"Cristóbal Urruticoechea Ríos","Periodo_5",1.14368665203008,1.17326185779061,1.20283706355114
1082,"Cristóbal Urruticoechea Ríos","Periodo_6",0.436410888892381,0.40804176202603,0.37967263515968
1083,"Esteban Velásquez Núñez","Periodo_1",NA,NA,NA
1083,"Esteban Velásquez Núñez","Periodo_2",NA,NA,NA
1083,"Esteban Velásquez Núñez","Periodo_3",NA,NA,NA
1083,"Esteban Velásquez Núñez","Periodo_4",NA,NA,NA
1083,"Esteban Velásquez Núñez","Periodo_5",-0.59434587402895,-0.564767301413923,-0.535188728798897
1083,"Esteban Velásquez Núñez","Periodo_6",NA,NA,NA
1084,"Daniel Verdessi Belemmi","Periodo_1",NA,NA,NA
1084,"Daniel Verdessi Belemmi","Periodo_2",NA,NA,NA
1084,"Daniel Verdessi Belemmi","Periodo_3",NA,NA,NA
1084,"Daniel Verdessi Belemmi","Periodo_4",NA,NA,NA
1084,"Daniel Verdessi Belemmi","Periodo_5",0.100765126032238,0.130343698647265,0.159922271262291
1084,"Daniel Verdessi Belemmi","Periodo_6",NA,NA,NA
1085,"Pablo Vidal Rojas","Periodo_1",NA,NA,NA
1085,"Pablo Vidal Rojas","Periodo_2",NA,NA,NA
1085,"Pablo Vidal Rojas","Periodo_3",NA,NA,NA
1085,"Pablo Vidal Rojas","Periodo_4",NA,NA,NA
1085,"Pablo Vidal Rojas","Periodo_5",-0.929974462400579,-0.900395889785553,-0.870817317170526
1085,"Pablo Vidal Rojas","Periodo_6",NA,NA,NA
1086,"Gonzalo Winter Etcheberry","Periodo_1",NA,NA,NA
1086,"Gonzalo Winter Etcheberry","Periodo_2",NA,NA,NA
1086,"Gonzalo Winter Etcheberry","Periodo_3",NA,NA,NA
1086,"Gonzalo Winter Etcheberry","Periodo_4",NA,NA,NA
1086,"Gonzalo Winter Etcheberry","Periodo_5",-0.972143022282679,-0.942567816522149,-0.91299261076162
1086,"Gonzalo Winter Etcheberry","Periodo_6",-1.07194547177843,-1.10031459864478,-1.12868372551113
1087,"Gael Yeomans Araya","Periodo_1",NA,NA,NA
1087,"Gael Yeomans Araya","Periodo_2",NA,NA,NA
1087,"Gael Yeomans Araya","Periodo_3",NA,NA,NA
1087,"Gael Yeomans Araya","Periodo_4",NA,NA,NA
1087,"Gael Yeomans Araya","Periodo_5",-0.993112430132418,-0.963537224371889,-0.933962018611359
1087,"Gael Yeomans Araya","Periodo_6",-1.35487358020876,-1.38324270707511,-1.41161183394146
1093,"Patricia Rubio Escobar","Periodo_1",NA,NA,NA
1093,"Patricia Rubio Escobar","Periodo_2",NA,NA,NA
1093,"Patricia Rubio Escobar","Periodo_3",NA,NA,NA
1093,"Patricia Rubio Escobar","Periodo_4",NA,NA,NA
1093,"Patricia Rubio Escobar","Periodo_5",0.0677410824316384,0.0973196550466647,0.126898227661691
