Id,Name,Sex,Birth_date,dim_ideology_P1,dim_ideology_P2,dim_ideology_P3,dim_ideology_P4,dim_ideology_P5,dim_ideology_P6,dim_IC_low_P1,dim_IC_low_P2,dim_IC_low_P3,dim_IC_low_P4,dim_IC_low_P5,dim_IC_low_P6,dim_IC_high_P1,dim_IC_high_P2,dim_IC_high_P3,dim_IC_high_P4,dim_IC_high_P5,dim_IC_high_P6,wnom_ideology_P1,wnom_ideology_P2,wnom_ideology_P3,wnom_ideology_P4,wnom_ideology_P5,wnom_ideology_P6,bay_ideology_P1,bay_ideology_P2,bay_ideology_P3,bay_ideology_P4,bay_ideology_P5,bay_ideology_P6,bay_ic_low_P1,bay_ic_low_P2,bay_ic_low_P3,bay_ic_low_P4,bay_ic_low_P5,bay_ic_low_P6,bay_ic_high_P1,bay_ic_high_P2,bay_ic_high_P3,bay_ic_high_P4,bay_ic_high_P5,bay_ic_high_P6,party_1_P1,party_1_P2,party_1_P3,party_1_P4,party_1_P5,party_1_P6
164,Carlos Hidalgo González,Masculino,1955-06-10T00:00:00,-0.0266661556379787,NA,NA,NA,NA,NA,0.0105966428137417,NA,NA,NA,NA,NA,-0.0639289540896991,NA,NA,NA,NA,NA,0.562301218509674,NA,NA,NA,NA,NA,0.499194764410902,NA,NA,NA,NA,NA,0.45788864316283,NA,NA,NA,NA,NA,0.552388505900221,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA
165,Gonzalo Ibáñez Santa María,Masculino,1945-12-30T00:00:00,0.269507849164286,NA,NA,NA,NA,NA,0.306770647616006,NA,NA,NA,NA,NA,0.232245050712565,NA,NA,NA,NA,NA,0.907388091087341,NA,NA,NA,NA,NA,1.05163120594268,NA,NA,NA,NA,NA,0.970754382969111,NA,NA,NA,NA,NA,1.13471249769401,NA,NA,NA,NA,NA,UDI,NA,NA,NA,NA,NA
166,Carmen Ibáñez Soto,Femenino,1959-02-07T00:00:00,-0.0878943202072397,NA,NA,NA,NA,NA,-0.0506315217555193,NA,NA,NA,NA,NA,-0.12515711865896,NA,NA,NA,NA,NA,0.279915779829025,NA,NA,NA,NA,NA,0.312069434746138,NA,NA,NA,NA,NA,0.275805853578912,NA,NA,NA,NA,NA,0.354203578043494,NA,NA,NA,NA,NA,RN,NA,NA,NA,NA,NA
169,Víctor Jeame Barrueto,Masculino,1953-07-01T00:00:00,-0.644562472805252,NA,NA,NA,NA,NA,-0.607299674353532,NA,NA,NA,NA,NA,-0.681825271256973,NA,NA,NA,NA,NA,-0.937375605106354,NA,NA,NA,NA,NA,-0.933747720822138,NA,NA,NA,NA,NA,-1.05762128240851,NA,NA,NA,NA,NA,-0.832312731144567,NA,NA,NA,NA,NA,PPD,NA,NA,NA,NA,NA
170,Jaime Jiménez Villavicencio,Masculino,1963-04-06T00:00:00,-0.128132846144214,NA,NA,NA,NA,NA,-0.0908700476924933,NA,NA,NA,NA,NA,-0.165395644595934,NA,NA,NA,NA,NA,-0.783807098865509,NA,NA,NA,NA,NA,-0.591630671669188,NA,NA,NA,NA,NA,-0.687184312108702,NA,NA,NA,NA,NA,-0.490265636274572,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA
172,Carlos Kuschel Silva,Masculino,1953-03-16T00:00:00,0.091240014855935,NA,NA,NA,1.33004817950205,NA,0.128496083780838,NA,NA,NA,1.30047129019754,NA,0.0539839459310321,NA,NA,NA,1.35962506880656,NA,0.703107595443726,NA,NA,NA,0.926149010658264,NA,0.649121178251119,NA,NA,NA,1.12515854808523,NA,0.611697309193417,NA,NA,NA,1.15333555329912,NA,0.687626547192162,NA,NA,NA,1.09923297948228,NA,RN,NA,NA,NA,RN,NA
173,Eduardo Lagos Herrera,Masculino,1967-01-17T00:00:00,-0.12103627755829,NA,NA,NA,NA,NA,-0.0837734791065695,NA,NA,NA,NA,NA,-0.15829907601001,NA,NA,NA,NA,NA,-0.864561080932617,NA,NA,NA,NA,NA,-0.769521163626071,NA,NA,NA,NA,NA,-0.871810930256044,NA,NA,NA,NA,NA,-0.667809838610345,NA,NA,NA,NA,NA,PR,NA,NA,NA,NA,NA
175,Cristián Leay Morán,Masculino,1954-02-09T00:00:00,0.223534781058174,NA,NA,NA,NA,NA,0.260797579509894,NA,NA,NA,NA,NA,0.186271982606454,NA,NA,NA,NA,NA,0.92887806892395,NA,NA,NA,NA,NA,1.12791219421668,NA,NA,NA,NA,NA,1.06643519074431,NA,NA,NA,NA,NA,1.19695964131002,NA,NA,NA,NA,NA,UDI,NA,NA,NA,NA,NA
176,Juan Pablo Letelier Morel,Masculino,1961-01-07T00:00:00,-0.413553935477569,NA,NA,NA,NA,NA,-0.376291137025849,NA,NA,NA,NA,NA,-0.450816733929289,NA,NA,NA,NA,NA,-0.949184596538544,NA,NA,NA,NA,NA,-0.938941254475985,NA,NA,NA,NA,NA,-0.990207436938827,NA,NA,NA,NA,NA,-0.864186778755634,NA,NA,NA,NA,NA,PS,NA,NA,NA,NA,NA
177,Felipe Letelier Norambuena,Masculino,1956-05-11T00:00:00,-0.635353591848752,NA,NA,-0.872833204176416,NA,NA,-0.598097522923849,NA,NA,-0.846382538341627,NA,NA,-0.672609660773655,NA,NA,-0.899283870011205,NA,NA,-0.911875665187836,NA,NA,-0.738541722297668,NA,NA,-0.881661391266461,NA,NA,-0.58916297309272,NA,NA,-0.953627128325445,NA,NA,-0.543912377780635,NA,NA,-0.822675043301165,NA,NA,-0.654224856065447,NA,NA,PPD,NA,NA,PPD,NA,NA
178,Arturo Longton Guerrero,Masculino,1948-06-25T00:00:00,-0.111724472255146,NA,NA,NA,NA,NA,-0.0744616738034261,NA,NA,NA,NA,NA,-0.148987270706867,NA,NA,NA,NA,NA,0.144726812839508,NA,NA,NA,NA,NA,0.226943514344425,NA,NA,NA,NA,NA,0.172659146970203,NA,NA,NA,NA,NA,0.27531635178838,NA,NA,NA,NA,NA,RN,NA,NA,NA,NA,NA
179,Pablo Longueira Montes,Masculino,1958-08-12T00:00:00,0.0789485602384328,NA,NA,NA,NA,NA,0.116211358690153,NA,NA,NA,NA,NA,0.0416857617867125,NA,NA,NA,NA,NA,0.882576107978821,NA,NA,NA,NA,NA,0.94225554280097,NA,NA,NA,NA,NA,0.88059188842547,NA,NA,NA,NA,NA,1.00599801037597,NA,NA,NA,NA,NA,UDI,NA,NA,NA,NA,NA
181,Zarko Luksic Sandoval,Masculino,1956-05-06T00:00:00,-0.729877632018257,NA,NA,NA,NA,NA,-0.692614833566536,NA,NA,NA,NA,NA,-0.767140430469977,NA,NA,NA,NA,NA,-0.795171916484833,NA,NA,NA,NA,NA,-0.597547501778839,NA,NA,NA,NA,NA,-0.64314714196558,NA,NA,NA,NA,NA,-0.541042283671244,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA
185,María Eugenia Mella Gajardo,Femenino,1952-03-04T00:00:00,-0.950720036076651,NA,NA,NA,NA,NA,-0.91345723762493,NA,NA,NA,NA,NA,-0.987982834528371,NA,NA,NA,NA,NA,-0.836129188537598,NA,NA,NA,NA,NA,-0.713922233875412,NA,NA,NA,NA,NA,-0.755316080366274,NA,NA,NA,NA,NA,-0.666240121185107,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA
187,Darío Molina Sanhueza,Masculino,1966-06-20T00:00:00,0.0656645964836525,NA,NA,NA,NA,NA,0.102927394935373,NA,NA,NA,NA,NA,0.028401798031932102,NA,NA,NA,NA,NA,0.848999738693237,NA,NA,NA,NA,NA,0.89494862129994,NA,NA,NA,NA,NA,0.842099144390849,NA,NA,NA,NA,NA,0.935166214075302,NA,NA,NA,NA,NA,UDI,NA,NA,NA,NA,NA
190,Waldo Mora Longa,Masculino,1942-12-12T00:00:00,-0.507496903811487,NA,NA,NA,NA,NA,-0.470234105359767,NA,NA,NA,NA,NA,-0.544759702263208,NA,NA,NA,NA,NA,-0.757697582244873,NA,NA,NA,NA,NA,-0.485231744680427,NA,NA,NA,NA,NA,-0.536279194167172,NA,NA,NA,NA,NA,-0.448073291834995,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA
193,Pedro Muñoz Aburto,Masculino,1944-07-01T00:00:00,-0.873508878553148,NA,NA,NA,NA,NA,-0.836246080101427,NA,NA,NA,NA,NA,-0.910771677004868,NA,NA,NA,NA,NA,-0.968203067779541,NA,NA,NA,NA,NA,-0.957756125945182,NA,NA,NA,NA,NA,-0.995418915071501,NA,NA,NA,NA,NA,-0.911305379636632,NA,NA,NA,NA,NA,PS,NA,NA,NA,NA,NA
195,Alejandro Navarro Brain,Masculino,1958-11-20T00:00:00,-0.633398216480996,NA,NA,NA,NA,NA,-0.596135418029276,NA,NA,NA,NA,NA,-0.670661014932717,NA,NA,NA,NA,NA,-0.993921458721161,NA,NA,NA,NA,NA,-0.969637752971084,NA,NA,NA,NA,NA,-1.06259949244685,NA,NA,NA,NA,NA,-0.902100033559504,NA,NA,NA,NA,NA,PS,NA,NA,NA,NA,NA
202,Cristián Pareto Vergara,Masculino,1963-10-19T00:00:00,-0.127296664155479,NA,NA,NA,NA,NA,-0.0900338657037585,NA,NA,NA,NA,NA,-0.164559462607199,NA,NA,NA,NA,NA,-0.827463269233704,NA,NA,NA,NA,NA,-0.690181489429736,NA,NA,NA,NA,NA,-0.866986147867258,NA,NA,NA,NA,NA,-0.50663721318787,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA
205,Aníbal Pérez Lobos,Masculino,1948-01-20T00:00:00,-0.721064263046697,NA,NA,NA,NA,NA,-0.683801464594976,NA,NA,NA,NA,NA,-0.758327061498417,NA,NA,NA,NA,NA,-0.906450092792511,NA,NA,NA,NA,NA,-0.865814476442945,NA,NA,NA,NA,NA,-0.923707286415171,NA,NA,NA,NA,NA,-0.818052263686234,NA,NA,NA,NA,NA,PPD,NA,NA,NA,NA,NA
